"Id_Encuesta","Id_Encuestado","LOCALIDAD","P1.1 Rango de edad","ESTRATO","P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO)","P2","P6","P7","P106","P102","PERCEPCION","P109","P111","P112","P117_1","P117_2","P117_3","P121","P122","P123","P447_1","P447_2","P447_3","P447_4","P447_5","P447_6","P128","P203","P204_A","P204_B","P204_C","P204_D","P204_E","P204_F","P204_G","P204_H","P204_I","P204_J","P204_K","P204_L","P204_M","P204_N","P204_O","P204_P","P204_Q","P204_R","P238_1","P238_2","P238_3","P214_1","P214_2","P214_3","P214_4","P214_5","P214_6","P214_7","P214_8","P214_9","P214_10","P214_11","P214_12","P214_13","P214_14","P214_15","P214_16","P214_17","P214_18","P206_1","P206_2","P206_3","P206_4","P206_5","P206_6","P206_7","P206_8","P206_9","P206_10","P206_11","P206_12","P206_13","P206_14","P206_15","P206_16","P206_17","P206_18","P209_1","P209_2","P209_3","P209_4","P209_5","P209_6","P209_7","P209_8","P209_9","P209_10","P209_11","P209_12","P209_13","P209_14","P209_15","P209_16","P209_17","P209_18","P204_1_1_A","P204_1_1_B","P204_1_1_C","P204_1_1_D","P204_1_1_E","P204_1_1_F","P204_1_1_G","P207","P208","P208_A","P208_B","P208_C...116","P208_C...117","P208_E","P208_F","P208_O","P208_OTRO","P230","P233","P234","P234_A","P234_B","P234_C","P234_D","P234_E","P234_F","P234_G","P234_H","P234_I","P234_K","P234_L","P234_M","P234_N","P234_O","P234_P","P234_Q","P234_R","P234_S","P234_T","P234_U","P234_V","P304","P305","P308","P310_1","P310_2","P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)","P450_A","P450_B","P450_C","P450_D","P450_E","P405","P407","P407_A","P407_B","P407_C","P407_1","P412_A","P412_B","P412_C","P412_D","P412_E","P412_F","P417","P418","P421","P444.","CLAVE","FEX"
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1725,"Suba","De 36 a 45 años","Estrato 4",41,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Paraderos","Inseguro","9. Exposición a miradas obscenas, piropos y manoseos (acoso sexual)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Hurto de vehículos (o alguna de sus partes)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Generar políticas de reactivación económica","Aumentar el pie de fuerza de
la policía","5. Muy bueno","5. Muy bueno","5. Muy bueno","5. Muy bueno","5. Muy bueno","4. Bueno","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 4",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1726,"Usaquén","De 46 a 55 años","Estrato 4",49,"Esposo(a) o compañero(a)","Hogar","Femenino","Ha Aumentado","Inseguro","1","Semáforos","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Venta de drogas","Vandalismo ","Terrorismo","No","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","2. Malo","3. Ni bueno ni malo","2. Malo","1. Muy Malo","3. Ni bueno ni malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","UsaquénEstrato 4",1543.95439370079
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1727,"Engativá","Más de 55 años","Estrato 3",76,"Jefe(a)","Pensionado","Masculino","Ha Aumentado","Inseguro","1","Calles","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Venta de drogas","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Intrafamiliar","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Comentarios de la gente (voz a voz)","Si","No","No","No","No","No","No","No","Si","Si","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"Si","Si","No","No","No","No","No","Si","No","Si","No","No","No","No","No","No","Si","No","No","No","No","Malo","Si","4. Buena","Acabar con la corrupción en
la policía","Mejorar la justicia","3. Ni bueno ni malo","1. Muy Malo","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","EngativáEstrato 3",1537.52756936416
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1728,"Suba","Más de 55 años","Estrato 5",80,"Padre, Madre, Padrastro, Madrastra","Pensionado","Masculino","Ha Aumentado","Inseguro","1","Paraderos","Seguro",NA,"Lesiones personales","Homicidio","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","No","No","No","No","No","No","Si","No","Si","No","No","No","No","No","No","No","No","No","No","No","No tuve relación","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","2. Malo","2. Malo","4. Bueno","4. Bueno","3. Ni bueno ni malo","4. Bueno","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"Si",1,"3 Ni bien ni mal","No","SubaEstrato 5",1539.63945098039
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1729,"Engativá","De 18 a 25 años","Estrato 3",19,"Hijo(a) o Hijastro(a)","Empleado","Masculino","Ha disminuido","Seguro","1","Potreros","Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Feminicidio (Asesinato de mujeres)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Revistas (Impresas o digitales)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno","Si","5. Muy buena","Acabar con la corrupción en
la policía","Aumentar la inversión social","3. Ni bueno ni malo","2. Malo","2. Malo","2. Malo","3. Ni bueno ni malo","3. Regular","Si sabe",NA,"Si","No","No","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",1,"4 Bien","Si","EngativáEstrato 3",1537.52756936416
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1730,"Bosa","De 36 a 45 años","Estrato 2",36,"Esposo(a) o compañero(a)","Desempleado","Femenino","Ha Aumentado","Inseguro","1","Calles","Ni seguro ni inseguro",NA,"Venta de drogas","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Vandalismo ","No","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","Si","4. Buena","Acabar con la corrupción en
la policía","Mejorar la justicia","2. Malo","2. Malo","2. Malo","3. Ni bueno ni malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"Si",1,"3 Ni bien ni mal","No","BosaEstrato 2",1536.68729230769
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1731,"Kennedy","De 46 a 55 años","Estrato 2",53,"Padre, Madre, Padrastro, Madrastra","Desempleado","Masculino","Ha Aumentado","Inseguro","1","Semáforos","Muy Inseguro","10. Posibilidad de contagiarse con COVID 19","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Trata de personas ","Venta de drogas","Si","No","4. Por la corrupción","Si","Si","Si","Si","Si","Si","Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"Si","Si","Si","No","No","Si","Si","Si","Si","Si","Si","Si","Si","Si","No","No","No","No","No","Si","Si","Malo","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","2. Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Pésimo","Si sabe",NA,"No","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","KennedyEstrato 2",1540.17507582938
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1732,"Suba","De 36 a 45 años","Estrato 3",36,"Padre, Madre, Padrastro, Madrastra","Empleado","Femenino","Ha Aumentado","Seguro","1","Parques","Muy Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Violencia Intrafamiliar","No","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","No","Si","No","No","Si","Experiencias de familiares","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno","No",NA,"Generar políticas de reactivación económica","Aumentar el pie de fuerza de
la policía","1. Muy Malo","3. Ni bueno ni malo","2. Malo","2. Malo","2. Malo","2. Malo","Si sabe",NA,"Si","No","No","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 3",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1733,"Kennedy","De 18 a 25 años","Estrato 2",24,"Otros parientes","Empleado","Masculino","Ha Aumentado","Inseguro","1","Ciclo Vías","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a establecimientos comerciales","Hurto a residencias","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","Si","Si","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atraco","No","No","No","No","No","Sí","Arma blanca (cuchillo, navaja)","Celular","No","Sí","No","No","No","No","No",NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","4. Bueno","3. Ni bueno ni malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","KennedyEstrato 2",1540.17507582938
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1734,"Suba","De 36 a 45 años","Estrato 3",42,"Jefe(a)","Desempleado","Masculino","Ha Aumentado","Inseguro","1","Ciclo Vías","Ni seguro ni inseguro",NA,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Hurto de vehículos (o alguna de sus partes)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía","4. Bueno","5. Muy bueno","5. Muy bueno","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Regular","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 3",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1735,"Teusaquillo","De 36 a 45 años","Estrato 4",40,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Feminicidio (Asesinato de mujeres)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Trata de personas ","Si","No","4. Por la corrupción","Si","No","Si","No","No","Si","Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","Si","Si","No","No","Si","Si","Si","No","No","No","Si","Si","No","Si","No","No","Si","Si","Si","Si","No tuve relación","No",NA,"Mejorar la justicia","Generar políticas de reactivación económica","2. Malo","3. Ni bueno ni malo","1. Muy Malo","1. Muy Malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","TeusaquilloEstrato 4",1550.0365
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1736,"Chapinero","De 46 a 55 años","Estrato 4",52,"Padre, Madre, Padrastro, Madrastra","Independiente","Masculino","Ha Aumentado","Inseguro","1","Semáforos","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Ciber Crimen (delito electrónico)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)","Si","No","5. Por el abuso de autoridad","Si","No","No","No","No","No","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","1. Muy Malo","1. Muy Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","1. Muy Malo","2. Malo","Si sabe",NA,"Si","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","ChapineroEstrato 4",1583.664
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1737,"Rafael Uribe","De 18 a 25 años","Estrato 3",25,"Otros parientes","Independiente","Masculino","Ha Aumentado","Inseguro","1","Calles","Muy Inseguro","5. Factores conflictividad que afecten el sistema (Barras futboleras, colados, intolerancia, protestas, bloqueos, vandalismo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Homicidio","Vandalismo ","Si","No","1. Por la inestabilidad social (vandalismo, asonadas)","No","Si","Si","Si","Si","Si","Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","Si","Si","No","No","Si","Si","Si","No","No","No","Si","No","No","No","No","No","No","No","No","Si","Bueno","No",NA,"Aumentar la inversión social","Acabar con la corrupción en
la policía","2. Malo","2. Malo","2. Malo","2. Malo","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Rafael UribeEstrato 3",1534.6364
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1738,"Kennedy","De 26 a 35 años","Estrato 3",26,"Hijo(a) o Hijastro(a)","Estudiante","Femenino","Ha Aumentado","Seguro","1","Calles","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Hurto de vehículos (o alguna de sus partes)","No","No","4. Por la corrupción","Si","No","Si","Si","Si","Si","Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","Si","No","No","No","No","No","Si","No","Si","No","No","Si","No","No","No","No","No","No","No","Si","Regular","No",NA,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","1. Muy Malo","3. Regular","Si sabe",NA,"No","No","No","Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","KennedyEstrato 3",1539.20159375
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1739,"Puente Aranda","De 26 a 35 años","Estrato 3",30,"Hijo(a) o Hijastro(a)","Empleado","Masculino","Ha Aumentado","Inseguro","1","Ciclo Vías","Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Ciber Crimen (delito electrónico)","Violencia contra la mujer (física, psicológica o económica)","No","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","No","Si","Si","Si","No","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Mejorar la justicia","Aumentar la inversión social","2. Malo","1. Muy Malo","1. Muy Malo","3. Ni bueno ni malo","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Puente ArandaEstrato 3",1546.75459459459
"o   020SEG_Percepción_y_Victimización_en_Bogotá",1740,"Bosa","De 18 a 25 años","Estrato 2",20,"Hijo(a) o Hijastro(a)","Estudiante","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Ni seguro ni inseguro",NA,"Feminicidio (Asesinato de mujeres)","Violencia Sexual","Vandalismo ","Si","No","4. Por la corrupción","Si","No","No","No Aplica","No","No","Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","3. Regular","Si sabe",NA,"Si","Si","No","Algunos días de la semana","4 Buena","4 Buena","3 Ni bueno ni malo","3 Ni bueno ni malo","3 Ni bueno ni malo","3 Ni bueno ni malo","No",NA,NA,"No","BosaEstrato 2",1536.68729230769
